ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3713	"ENSG00000203875.10"	"SNHG5"	chr6	-	85677794	85678032	85677794	85677875	85677953	85678032	3713	113,74	503,441	132,124	354,416	153	75	0.000324765271619	0.000624520307145	0.099,0.076	0.155,0.127	-0.054
3715	"ENSG00000203875.10"	"SNHG5"	chr6	-	85678135	85678736	85678135	85678188	85678693	85678736	3715	269,270	107,80	466,445	82,76	580	75	9.65967646527e-06	2.18403870014e-05	0.245,0.304	0.424,0.431	-0.153
3716	"ENSG00000169598.15"	"DFFB"	chr1	+	3883506	3885429	3883506	3883800	3885037	3885429	3716	626,802	3,0	891,956	0,0	1312	75	0.574764165302	0.703133683489	0.923,1.0	1.0,1.0	-0.038
3717	"ENSG00000119185.12"	"ITGB1BP1"	chr2	-	9406660	9407598	9406660	9406905	9407448	9407598	3717	66,86	87,141	209,133	76,77	618	75	3.22512017092e-11	1.11874444335e-10	0.084,0.069	0.25,0.173	-0.135
3718	"ENSG00000140525.17"	"FANCI"	chr15	+	89281764	89283250	89281764	89281835	89283135	89283250	3718	140,89	221,222	709,1065	57,78	1375	75	0	0.0	0.033,0.021	0.404,0.427	-0.388
3720	"ENSG00000065357.19"	"DGKA"	chr12	+	55939414	55940170	55939414	55939529	55940081	55940170	3720	2,0	12,19	52,10	0,0	627	75	0	0.0	0.02,0.0	1.0,1.0	-0.99
3723	"ENSG00000065357.19"	"DGKA"	chr12	+	55939414	55940433	55939414	55940170	55940313	55940433	3723	1,0	18,16	24,0	0,0	218	75	1	1.0	0.019,0.0	1.0,NA	-0.991
3725	"ENSG00000065357.19"	"DGKA"	chr12	+	55940081	55940722	55940081	55940433	55940623	55940722	3725	0,1	14,10	10,0	12,25	265	75	0.00562678580015	0.00923076994229	0.0,0.028	0.191,0.0	-0.082
3726	"ENSG00000065357.19"	"DGKA"	chr12	+	55940896	55941325	55940896	55940980	55941251	55941325	3726	0,0	15,15	5,0	6,0	346	75	1	1.0	0.0,0.0	0.153,NA	-0.153
3727	"ENSG00000065357.19"	"DGKA"	chr12	+	55941997	55942263	55941997	55942083	55942173	55942263	3727	0,0	21,10	0,11	0,7	165	75	1	1.0	0.0,0.0	NA,0.417	-0.417
3728	"ENSG00000065357.19"	"DGKA"	chr12	+	55951622	55952099	55951622	55951783	55952034	55952099	3728	0,0	24,13	0,16	23,11	326	75	0.000149159864306	0.000299200767385	0.0,0.0	0.0,0.251	-0.126
3729	"ENSG00000065357.19"	"DGKA"	chr12	+	55952340	55952932	55952340	55952431	55952733	55952932	3729	2,8	17,35	0,0	3,0	377	75	1	1.0	0.023,0.043	0.0,NA	0.033
3730	"ENSG00000065357.19"	"DGKA"	chr12	+	55953349	55954021	55953349	55953410	55953684	55954021	3730	0,0	13,11	12,0	0,47	349	75	0.0190690790067	0.0291400158287	0.0,0.0	1.0,0.0	-0.5
3731	"ENSG00000090316.15"	"MAEA"	chr4	+	1336860	1338617	1336860	1336994	1338421	1338617	3731	82,65	77,98	397,468	60,49	1502	75	0	0.0	0.05,0.032	0.248,0.323	-0.244
3733	"ENSG00000090316.15"	"MAEA"	chr4	+	1338421	1340136	1338421	1338617	1339073	1340136	3733	3,10	80,79	14,48	27,88	531	75	6.07026207078e-10	1.93201593181e-09	0.005,0.018	0.068,0.072	-0.059
3734	"ENSG00000106330.11"	"MOSPD3"	chr7	+	100612729	100613269	100612729	100612996	100613193	100613269	3734	7,3	14,34	37,0	17,4	272	75	0.0186202194282	0.0285224470808	0.121,0.024	0.375,0.0	-0.115
3737	"ENSG00000171720.9"	"HDAC3"	chr5	-	141628113	141628639	141628113	141628187	141628558	141628639	3737	16,6	198,237	195,100	115,89	446	75	0	0.0	0.013,0.004	0.222,0.159	-0.182
3738	"ENSG00000171720.9"	"HDAC3"	chr5	-	141629859	141630125	141629859	141629916	141630043	141630125	3738	27,7	102,150	142,40	58,48	202	75	6.94244661759e-12	2.55710940492e-11	0.089,0.017	0.476,0.236	-0.303
3739	"ENSG00000130935.9"	"NOL11"	chr17	+	67737507	67737972	67737507	67737692	67737846	67737972	3739	12,8	162,173	27,14	144,89	229	75	0.000208839087243	0.000411140603059	0.024,0.015	0.058,0.049	-0.034
3740	"ENSG00000130935.9"	"NOL11"	chr17	+	67738121	67739010	67738121	67738355	67738931	67739010	3740	20,8	111,108	54,207	169,152	651	75	9.23705556488e-14	3.89677524203e-13	0.02,0.008	0.036,0.136	-0.072
3747	"ENSG00000161692.17"	"DBF4B"	chr17	+	44750594	44752264	44750594	44750677	44751939	44752264	3747	248,269	2,0	905,933	0,0	1337	75	0.647256650806	0.782793299906	0.874,1.0	1.0,1.0	-0.063
3752	"ENSG00000115446.11"	"UNC50"	chr2	+	98608578	98610039	98608578	98608726	98609755	98610039	3752	75,63	19,32	189,441	20,69	1104	75	5.18170590945e-05	0.00010970743933	0.211,0.118	0.391,0.303	-0.182
3757	"ENSG00000157191.19"	"NECAP2"	chr1	+	16449092	16452015	16449092	16449201	16451837	16452015	3757	1,5	99,137	69,194	32,27	2711	75	0	0.0	0.0,0.001	0.056,0.166	-0.111
3759	"ENSG00000231074.8"	"HCG18"	chr6	-	30291005	30294964	30291005	30292599	30294470	30294964	3759	205,274	13,29	347,349	10,35	1946	75	0.324650492063	0.419845038479	0.378,0.267	0.572,0.278	-0.102
3760	"ENSG00000164111.14"	"ANXA5"	chr4	-	121696580	121696975	121696580	121696624	121696862	121696975	3760	17,14	273,368	14,22	120,111	313	75	3.89995888354e-05	8.39306740716e-05	0.015,0.009	0.027,0.045	-0.024
3762	"ENSG00000106003.12"	"LFNG"	chr7	+	2525218	2525567	2525218	2525318	2525413	2525567	3762	0,1	2,0	0,0	10,0	170	75	1	1.0	0.0,1.0	0.0,NA	0.5
3763	"ENSG00000160818.16"	"GPATCH4"	chr1	-	156596080	156596478	156596080	156596131	156596386	156596478	3763	21,38	133,245	190,83	207,229	330	75	1.32567290478e-11	4.74892951965e-11	0.035,0.034	0.173,0.076	-0.09
3765	"ENSG00000160818.16"	"GPATCH4"	chr1	-	156596080	156598121	156596080	156596131	156598034	156598121	3765	134,229	0,2	916,947	0,0	1978	75	0.735140306697	0.871391442074	1.0,0.813	1.0,1.0	-0.094
3766	"ENSG00000147687.18"	"TATDN1"	chr8	-	124493832	124495542	124493832	124493959	124495471	124495542	3766	6,4	23,31	9,10	17,60	1587	75	0.875987365414	1.0	0.012,0.006	0.024,0.008	-0.007
3768	"ENSG00000119688.20"	"ABCD4"	chr14	-	74292747	74293248	74292747	74292869	74293153	74293248	3768	22,29	22,32	216,201	16,27	359	75	8.881784197e-16	4.24226992025e-15	0.173,0.159	0.738,0.609	-0.508
3769	"ENSG00000119688.20"	"ABCD4"	chr14	-	74296332	74298069	74296332	74296449	74297638	74298069	3769	31,16	0,3	610,443	0,0	1264	75	0.00606626321945	0.00988533104283	1.0,0.24	1.0,1.0	-0.38
3770	"ENSG00000119688.20"	"ABCD4"	chr14	-	74296332	74298069	74296332	74296449	74297929	74298069	3770	42,34	28,32	684,528	26,42	1555	75	0	0.0	0.067,0.049	0.559,0.377	-0.41
3776	"ENSG00000175061.17"	"LRRC75A-AS1"	chr17	+	16439036	16439414	16439036	16439060	16439326	16439414	3776	189,309	42,72	251,254	56,24	341	75	0.138575760061	0.189759387567	0.497,0.486	0.496,0.699	-0.106
3777	"ENSG00000175061.17"	"LRRC75A-AS1"	chr17	+	16439326	16439703	16439326	16439414	16439527	16439703	3777	59,66	108,137	316,365	32,50	188	75	0	0.0	0.179,0.161	0.798,0.744	-0.601
3778	"ENSG00000175061.17"	"LRRC75A-AS1"	chr17	+	16439326	16439703	16439326	16439414	16439580	16439703	3778	224,307	59,56	681,611	29,31	241	75	1.79856129989e-14	8.01563539951e-14	0.542,0.63	0.88,0.86	-0.284
3779	"ENSG00000175061.17"	"LRRC75A-AS1"	chr17	+	16439326	16439703	16439326	16439414	16439659	16439703	3779	548,655	33,60	987,905	9,24	320	75	2.1394552796e-11	7.5369192215e-11	0.796,0.719	0.963,0.898	-0.173
3782	"ENSG00000175061.17"	"LRRC75A-AS1"	chr17	+	16439326	16440253	16439326	16439414	16440184	16440253	3782	771,797	618,956	1918,2490	424,307	845	75	0	0.0	0.1,0.069	0.286,0.419	-0.268
3783	"ENSG00000175061.17"	"LRRC75A-AS1"	chr17	+	16439326	16440253	16439326	16439703	16440184	16440253	3783	303,224	221,274	1001,1699	87,147	556	75	0	0.0	0.156,0.099	0.608,0.609	-0.481
3784	"ENSG00000204305.13"	"AGER"	chr6	-	32183880	32184246	32183880	32183987	32184170	32184246	3784	21,27	1,5	68,111	0,0	258	75	2.08374610982e-05	4.58910621851e-05	0.859,0.611	1.0,1.0	-0.265
3785	"ENSG00000213593.9"	"TMX2"	chr11	+	57738663	57739039	57738663	57738770	57738973	57739039	3785	13,7	140,111	141,88	118,30	278	75	0	0.0	0.024,0.017	0.244,0.442	-0.322
3789	"ENSG00000101444.12"	"AHCY"	chr20	-	34290331	34290638	34290331	34290449	34290550	34290638	3789	28,48	629,825	14,20	388,326	176	75	0.64058464174	0.776106116072	0.019,0.024	0.015,0.025	0.001
3790	"ENSG00000090857.13"	"PDPR"	chr16	+	70128783	70129122	70128783	70128865	70128958	70129122	3790	0,0	9,10	5,0	6,17	168	75	0.0265602445869	0.0400171209481	0.0,0.0	0.271,0.0	-0.136
3791	"ENSG00000221926.11"	"TRIM16"	chr17	-	15683035	15684299	15683035	15683157	15684195	15684299	3791	143,188	11,21	116,119	0,11	1113	75	0.0777254966898	0.110073305571	0.467,0.376	1.0,0.422	-0.289
3795	"ENSG00000061273.17"	"HDAC7"	chr12	-	47784078	47785471	47784078	47784217	47785386	47785471	3795	27,23	42,31	309,191	4,0	1244	75	0	0.0	0.037,0.043	0.823,1.0	-0.871
3796	"ENSG00000061273.17"	"HDAC7"	chr12	-	47789812	47791308	47789812	47789920	47791258	47791308	3796	16,8	12,12	107,128	16,0	1413	75	0.000107359578596	0.000218058091455	0.066,0.034	0.262,1.0	-0.581
3798	"ENSG00000234545.7"	"FAM133B"	chr7	-	92577654	92578182	92577654	92577676	92578149	92578182	3798	6,11	1,0	108,78	0,0	548	75	1	1.0	0.451,1.0	1.0,1.0	-0.274
3803	"ENSG00000205726.14"	"ITSN1"	chr21	+	33829005	33829745	33829005	33829050	33829623	33829745	3803	2,22	2,0	109,111	7,5	648	75	0.788487685885	0.925580429058	0.104,1.0	0.643,0.72	-0.129
3805	"ENSG00000148719.14"	"DNAJB12"	chr10	-	72332829	72335931	72332829	72334617	72335779	72335931	3805	421,475	22,52	497,577	4,7	1237	75	3.73724995395e-09	1.11722718694e-08	0.537,0.356	0.883,0.833	-0.411
3806	"ENSG00000130159.13"	"ECSIT"	chr19	-	11507701	11508048	11507701	11507729	11507990	11508048	3806	257,284	1,0	231,197	0,0	336	75	1	1.0	0.983,1.0	1.0,1.0	-0.008
3807	"ENSG00000130159.13"	"ECSIT"	chr19	-	11507701	11508048	11507701	11507850	11507990	11508048	3807	20,20	119,118	77,56	29,79	215	75	5.54045043177e-08	1.51614582323e-07	0.055,0.056	0.481,0.198	-0.284
3808	"ENSG00000131788.15"	"PIAS3"	chr1	-	145848521	145850269	145848521	145849712	145850231	145850269	3808	4,27	51,29	28,125	24,14	594	75	5.54946636716e-05	0.000116693422804	0.01,0.105	0.128,0.53	-0.272
3809	"ENSG00000131788.15"	"PIAS3"	chr1	-	145856346	145857006	145856346	145856431	145856588	145857006	3809	6,10	58,21	38,26	14,20	232	75	1.17404201916e-08	3.40773221972e-08	0.032,0.133	0.467,0.296	-0.299
3812	"ENSG00000143578.15"	"CREB3L4"	chr1	+	153968929	153969455	153968929	153969176	153969333	153969455	3812	5,3	10,26	31,18	6,0	232	75	3.94184929142e-09	1.17631987642e-08	0.139,0.036	0.626,1.0	-0.725
3813	"ENSG00000143578.15"	"CREB3L4"	chr1	+	153972743	153973078	153972743	153972836	153972971	153973078	3813	19,2	4,10	64,14	0,2	210	75	2.35503899081e-05	5.17316456196e-05	0.629,0.067	1.0,0.714	-0.509
3815	"ENSG00000104973.16"	"MED25"	chr19	+	49831935	49832157	49831935	49832021	49832099	49832157	3815	8,3	65,66	24,26	44,54	153	75	2.82680445718e-08	7.93374209635e-08	0.057,0.022	0.211,0.191	-0.162
3816	"ENSG00000104973.16"	"MED25"	chr19	+	49836225	49836979	49836225	49836406	49836846	49836979	3816	34,21	19,23	75,111	2,0	515	75	0	0.0	0.207,0.117	0.845,1.0	-0.76
3817	"ENSG00000152291.13"	"TGOLN2"	chr2	-	85326507	85327685	85326507	85326804	85326978	85327685	3817	328,363	7,25	245,234	0,20	249	75	0.502771956098	0.624739686392	0.934,0.814	1.0,0.779	-0.015
3818	"ENSG00000182165.17"	"TP53TG1"	chr7	-	87345042	87345515	87345042	87345233	87345304	87345515	3818	37,37	1,1	30,15	0,9	146	75	0.0325151032578	0.0483244160453	0.95,0.95	1.0,0.461	0.219
3820	"ENSG00000256463.8"	"SALL3"	chr18	+	78992073	78995462	78992073	78994905	78995121	78995462	3820	0,0	0,1	2,0	0,0	291	75	1	1.0	NA,0.0	1.0,NA	-1.0
3821	"ENSG00000135446.16"	"CDK4"	chr12	-	57751206	57751736	57751206	57751342	57751499	57751736	3821	46,52	587,738	49,148	374,314	232	75	6.59694521232e-13	2.60502627221e-12	0.025,0.022	0.041,0.132	-0.063
3822	"ENSG00000185896.10"	"LAMP1"	chr13	+	113320344	113321470	113320344	113320470	113321403	113321470	3822	49,47	103,87	302,347	58,68	1008	75	0	0.0	0.034,0.039	0.279,0.275	-0.241
3825	"ENSG00000204843.12"	"DCTN1"	chr2	-	74365074	74365657	74365074	74365241	74365514	74365657	3825	32,20	340,380	170,154	135,116	348	75	0	0.0	0.02,0.011	0.213,0.222	-0.202
3826	"ENSG00000204843.12"	"DCTN1"	chr2	-	74366243	74366620	74366243	74366375	74366458	74366620	3826	23,34	277,321	31,58	172,106	158	75	4.3427190366e-07	1.09405592346e-06	0.038,0.048	0.079,0.206	-0.099
3827	"ENSG00000204843.12"	"DCTN1"	chr2	-	74366458	74366932	74366458	74366620	74366782	74366932	3827	58,69	372,405	127,156	169,174	237	75	0	0.0	0.047,0.051	0.192,0.221	-0.158
3828	"ENSG00000204843.12"	"DCTN1"	chr2	-	74367970	74368880	74367970	74368131	74368727	74368880	3828	20,10	264,348	137,135	152,92	671	75	0	0.0	0.008,0.003	0.092,0.141	-0.111
3829	"ENSG00000025770.18"	"NCAPH2"	chr22	+	50523016	50523472	50523016	50523166	50523234	50523472	3829	22,8	119,164	76,24	80,70	143	75	1.37993407812e-08	3.97477195021e-08	0.088,0.025	0.333,0.152	-0.186
3830	"ENSG00000170445.12"	"HARS"	chr5	-	140677654	140679127	140677654	140677753	140679001	140679127	3830	188,250	1,0	776,896	0,0	1323	75	1	1.0	0.914,1.0	1.0,1.0	-0.043
3831	"ENSG00000129933.20"	"MAU2"	chr19	+	19344848	19345369	19344848	19344926	19345303	19345369	3831	7,0	52,50	83,51	10,8	452	75	0	0.0	0.022,0.0	0.579,0.514	-0.535
3832	"ENSG00000143442.21"	"POGZ"	chr1	-	151406606	151407023	151406606	151406631	151406910	151407023	3832	6,10	73,48	127,30	59,64	354	75	1.08888925654e-08	3.16869572854e-08	0.017,0.042	0.313,0.09	-0.172
3833	"ENSG00000196730.12"	"DAPK1"	chr9	+	87639649	87639815	87639649	87639698	87639788	87639815	3833	5,0	36,33	15,0	34,0	165	75	1	1.0	0.059,0.0	0.167,NA	-0.138
3836	"ENSG00000147894.14"	"C9orf72"	chr9	-	27558490	27560299	27558490	27558607	27560226	27560299	3836	9,8	16,12	249,114	9,16	1694	75	1.12754139359e-10	3.75037274499e-10	0.024,0.029	0.551,0.24	-0.369
3837	"ENSG00000129347.19"	"KRI1"	chr19	-	10557551	10557895	10557551	10557682	10557768	10557895	3837	32,17	79,74	123,90	46,31	161	75	0	0.0	0.159,0.097	0.555,0.575	-0.437
3838	"ENSG00000129347.19"	"KRI1"	chr19	-	10559358	10559708	10559358	10559529	10559612	10559708	3838	9,25	92,145	84,38	73,88	158	75	5.18638653135e-08	1.42154710738e-07	0.044,0.076	0.353,0.17	-0.202
3839	"ENSG00000129347.19"	"KRI1"	chr19	-	10561666	10561845	10561666	10561716	10561790	10561845	3839	20,12	56,96	12,0	61,87	149	75	0.00566111893979	0.00927855208471	0.152,0.059	0.09,0.0	0.06
3840	"ENSG00000129347.19"	"KRI1"	chr19	-	10564928	10565790	10564928	10565034	10565716	10565790	3840	18,6	58,43	218,145	17,51	757	75	1.38034028652e-12	5.33291878615e-12	0.03,0.014	0.56,0.22	-0.368
3841	"ENSG00000198000.11"	"NOL8"	chr9	-	92298256	92298954	92298256	92298336	92298883	92298954	3841	64,9	106,163	639,834	64,51	622	75	0	0.0	0.068,0.007	0.546,0.664	-0.568
3843	"ENSG00000128581.15"	"IFT22"	chr7	-	101318123	101319032	101318123	101318213	101318955	101319032	3843	9,9	63,31	15,24	39,9	817	75	5.95933936253e-05	0.000124848343462	0.013,0.026	0.034,0.197	-0.096
3844	"ENSG00000163682.15"	"RPL9"	chr4	-	39456405	39457681	39456405	39456538	39457585	39457681	3844	27,16	0,1	167,318	0,0	1122	75	1	1.0	1.0,0.517	1.0,1.0	-0.242
3845	"ENSG00000163682.15"	"RPL9"	chr4	-	39458193	39458440	39458193	39458309	39458393	39458440	3845	2,0	14,16	9,7	10,13	159	75	3.27151865915e-05	7.10817489858e-05	0.063,0.0	0.298,0.203	-0.219
3848	"ENSG00000143862.7"	"ARL8A"	chr1	-	202135458	202135800	202135458	202135526	202135706	202135800	3848	9,4	99,95	57,24	48,25	255	75	0	0.0	0.026,0.012	0.259,0.22	-0.221
3850	"ENSG00000100316.15"	"RPL3"	chr22	-	39312883	39313310	39312883	39312984	39313190	39313310	3850	43,21	4,7	218,309	0,9	281	75	5.70012910223e-05	0.000119565401057	0.742,0.445	1.0,0.902	-0.358
3851	"ENSG00000100316.15"	"RPL3"	chr22	-	39313190	39314208	39313190	39313310	39314106	39314208	3851	926,825	22,21	1877,1646	0,8	871	75	2.82551759767e-13	1.15468805796e-12	0.784,0.772	1.0,0.947	-0.196
3853	"ENSG00000101246.19"	"ARFRP1"	chr20	-	63698642	63700702	63698642	63700530	63700601	63700702	3853	4,20	29,31	72,69	46,45	146	75	1.92443955099e-05	4.24928264965e-05	0.066,0.249	0.446,0.441	-0.286
3854	"ENSG00000142765.17"	"SYTL1"	chr1	+	27349397	27349765	27349397	27349498	27349651	27349765	3854	3,4	1,0	0,0	6,0	228	75	1	1.0	0.497,1.0	0.0,NA	0.748
3855	"ENSG00000142765.17"	"SYTL1"	chr1	+	27349971	27350485	27349971	27350132	27350388	27350485	3855	13,9	1,0	9,0	0,0	331	75	1	1.0	0.747,1.0	1.0,NA	-0.127
3857	"ENSG00000090581.9"	"GNPTG"	chr16	+	1352101	1352306	1352101	1352159	1352238	1352306	3857	2,0	13,7	13,8	0,0	154	75	4.4408920985e-16	2.16064033904e-15	0.07,0.0	1.0,1.0	-0.965
3858	"ENSG00000090581.9"	"GNPTG"	chr16	+	1362205	1362534	1362205	1362320	1362451	1362534	3858	3,7	27,16	75,71	41,24	206	75	4.18186596463e-10	1.34868155896e-09	0.039,0.137	0.4,0.519	-0.371
3859	"ENSG00000090581.9"	"GNPTG"	chr16	+	1362205	1362742	1362205	1362534	1362610	1362742	3859	11,3	26,23	53,38	61,41	151	75	0.00039321022588	0.000747671851673	0.174,0.061	0.301,0.315	-0.191
3861	"ENSG00000100889.11"	"PCK2"	chr14	+	24098202	24098678	24098202	24098387	24098474	24098678	3861	2,0	10,2	12,6	0,10	162	75	0.000763171540928	0.00139490341926	0.085,0.0	1.0,0.217	-0.566
3862	"ENSG00000141522.11"	"ARHGDIA"	chr17	-	81869329	81869625	81869329	81869406	81869541	81869625	3862	52,54	635,524	111,106	458,408	210	75	2.30002683566e-10	7.49605675039e-10	0.028,0.035	0.08,0.085	-0.051
3864	"ENSG00000162069.14"	"BICDL2"	chr16	-	3029544	3030595	3029544	3029739	3030448	3030595	3864	16,6	3,0	19,21	0,0	784	75	0.00940779634308	0.015063119463	0.338,1.0	1.0,1.0	-0.331
3865	"ENSG00000137070.17"	"IL11RA"	chr9	+	34655217	34655665	34655217	34655317	34655604	34655665	3865	12,7	6,4	113,100	13,13	362	75	0.0012477468101	0.00221618627986	0.293,0.266	0.643,0.614	-0.349
3871	"ENSG00000104884.14"	"ERCC2"	chr19	-	45368929	45369147	45368929	45368992	45369069	45369147	3871	9,6	83,86	4,8	96,41	152	75	0.920361188744	1.0	0.051,0.033	0.02,0.088	-0.012
3872	"ENSG00000104870.12"	"FCGRT"	chr19	+	49513881	49514486	49513881	49514133	49514210	49514486	3872	11,7	23,22	8,7	15,13	152	75	0.553951823734	0.681354724158	0.191,0.136	0.208,0.21	-0.045
3873	"ENSG00000104870.12"	"FCGRT"	chr19	+	49524506	49525573	49524506	49524776	49525456	49525573	3873	45,33	30,18	141,24	1,0	755	75	0	0.0	0.13,0.154	0.933,1.0	-0.825
3874	"ENSG00000148824.18"	"MTG1"	chr10	+	133401528	133402245	133401528	133401590	133402148	133402245	3874	163,84	94,127	1185,1156	76,94	633	75	0	0.0	0.17,0.073	0.649,0.593	-0.499
3875	"ENSG00000148824.18"	"MTG1"	chr10	+	133402148	133402773	133402148	133402245	133402691	133402773	3875	4,9	157,147	6,27	190,289	521	75	0.802067642881	0.938925100043	0.004,0.009	0.005,0.013	-0.002
3876	"ENSG00000128951.13"	"DUT"	chr15	+	48341288	48342395	48341288	48341363	48342021	48342395	3876	50,60	1,0	141,127	0,0	733	75	1	1.0	0.836,1.0	1.0,1.0	-0.082
3878	"ENSG00000136068.14"	"FLNB"	chr3	+	58168439	58169793	58168439	58168658	58169589	58169793	3878	3,5	167,183	81,47	53,105	1006	75	0	0.0	0.001,0.002	0.102,0.032	-0.066
3880	"ENSG00000156858.11"	"PRR14"	chr16	+	30651595	30651964	30651595	30651668	30651795	30651964	3880	16,17	29,14	50,17	42,22	202	75	0.386239543311	0.493665596193	0.17,0.311	0.307,0.223	-0.025
3881	"ENSG00000156858.11"	"PRR14"	chr16	+	30652720	30653103	30652720	30652842	30652913	30653103	3881	22,12	71,30	36,71	48,26	146	75	0.000563863145514	0.00104752693773	0.137,0.17	0.278,0.584	-0.277
3882	"ENSG00000130177.14"	"CDC16"	chr13	+	114272183	114272675	114272183	114272481	114272563	114272675	3882	116,194	24,20	185,189	4,30	157	75	0.0898958768726	0.126412587105	0.698,0.822	0.957,0.751	-0.094
3884	"ENSG00000085662.13"	"AKR1B1"	chr7	-	134447297	134448061	134447297	134447381	134447979	134448061	3884	196,200	564,643	738,633	404,258	673	75	0	0.0	0.037,0.034	0.169,0.215	-0.157
3886	"ENSG00000141456.14"	"PELP1"	chr17	-	4675273	4675884	4675273	4675362	4675796	4675884	3886	20,0	118,128	220,178	95,94	509	75	0	0.0	0.024,0.0	0.254,0.218	-0.224
3887	"ENSG00000172053.17"	"QARS"	chr3	-	49097991	49098480	49097991	49098117	49098191	49098480	3887	48,10	285,242	108,148	147,180	149	75	0	0.0	0.078,0.02	0.27,0.293	-0.232
3890	"ENSG00000172053.17"	"QARS"	chr3	-	49098191	49098480	49098191	49098258	49098352	49098480	3890	40,11	313,311	89,79	235,160	169	75	0	0.0	0.054,0.015	0.144,0.18	-0.127
3892	"ENSG00000172053.17"	"QARS"	chr3	-	49098352	49098692	49098352	49098480	49098599	49098692	3892	36,42	279,338	61,55	165,105	194	75	1.01543662367e-10	3.39077952211e-10	0.048,0.046	0.125,0.168	-0.1
3893	"ENSG00000172053.17"	"QARS"	chr3	-	49098599	49098989	49098599	49098692	49098884	49098989	3893	53,62	258,308	274,93	140,78	267	75	0	0.0	0.055,0.054	0.355,0.251	-0.248
3894	"ENSG00000172053.17"	"QARS"	chr3	-	49099760	49100091	49099760	49099853	49099960	49100091	3894	24,29	207,261	32,29	185,97	182	75	0.00377896309393	0.00633433300444	0.046,0.044	0.067,0.11	-0.043
3897	"ENSG00000172053.17"	"QARS"	chr3	-	49103344	49103706	49103344	49103409	49103630	49103706	3897	28,34	214,263	197,63	99,103	296	75	2.59792187762e-14	1.14578476577e-13	0.032,0.032	0.335,0.134	-0.203
3903	"ENSG00000110844.13"	"PRPF40B"	chr12	+	49633013	49633547	49633013	49633124	49633426	49633547	3903	3,0	4,10	0,0	3,7	377	75	0.835309659706	0.970811637359	0.13,0.0	0.0,0.0	0.065
3904	"ENSG00000110844.13"	"PRPF40B"	chr12	+	49642234	49642675	49642234	49642372	49642579	49642675	3904	20,43	5,0	19,61	12,13	282	75	0.0259302784984	0.0391026757463	0.515,1.0	0.296,0.555	0.332
3905	"ENSG00000136490.8"	"LIMD2"	chr17	-	63698798	63699069	63698798	63698818	63699027	63699069	3905	84,135	1,0	33,47	0,0	284	75	1	1.0	0.957,1.0	1.0,1.0	-0.022
3906	"ENSG00000136490.8"	"LIMD2"	chr17	-	63698798	63699069	63698798	63698938	63699027	63699069	3906	5,2	27,17	0,23	8,22	164	75	0.0511316194241	0.0738906296018	0.078,0.051	0.0,0.323	-0.097
3909	"ENSG00000176978.13"	"DPP7"	chr9	-	137114242	137114576	137114242	137114382	137114462	137114576	3909	1,0	4,1	1,12	38,22	155	75	0.0235045070487	0.0356345115792	0.108,0.0	0.013,0.209	-0.057
3913	"ENSG00000167996.15"	"FTH1"	chr11	-	61964986	61965515	61964986	61965112	61965368	61965515	3913	37,39	618,581	85,151	395,423	331	75	0	0.0	0.013,0.015	0.046,0.075	-0.046
3917	"ENSG00000160813.6"	"PPP1R35"	chr7	-	100435630	100436064	100435630	100435767	100435847	100436064	3917	15,12	19,3	8,29	13,0	155	75	0.221448719002	0.294225293322	0.276,0.659	0.229,1.0	-0.147
3918	"ENSG00000116670.14"	"MAD2L2"	chr1	-	11680352	11680613	11680352	11680471	11680561	11680613	3918	12,14	158,188	0,0	68,30	165	75	0.00136337146587	0.00241146328026	0.033,0.033	0.0,0.0	0.033
3919	"ENSG00000187325.4"	"TAF9B"	chrX	-	78137748	78138098	78137748	78137883	78137961	78138098	3919	0,5	107,128	2,0	69,44	153	75	1	1.0	0.0,0.019	0.014,0.0	0.002
3920	"ENSG00000125691.12"	"RPL23"	chr17	-	38850080	38852732	38850080	38850214	38852603	38852732	3920	2559,2597	0,0	2837,2927	2,0	2464	75	1	1.0	1.0,1.0	0.977,1.0	0.012
