RBP_ID	Family_ID	RSource_ID	Motif_ID	MSource_ID	DBID	RBP_Name	RBP_Species	RBP_Status	Family_Name	RBDs	RBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	RBPSource_Name	RBPSource_URL	RBPSource_Year	RBPSource_Month	RBPSource_Day
T37370_0.6	F49_0.6	TS19_0.6	M344_0.6	MS1_0.6	ENSG00000242389	RBMY1E	Homo_sapiens	I	RRM	RRM_1	1	0.70	922_19282290	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37371_0.6	F49_0.6	TS19_0.6	M246_0.6	MS1_0.6	ENSG00000242875	RBMY1B	Homo_sapiens	I	RRM	RRM_1	1	0.70	1052_17318228	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37371_0.6	F49_0.6	TS19_0.6	M247_0.6	MS1_0.6	ENSG00000242875	RBMY1B	Homo_sapiens	I	RRM	RRM_1	1	0.70	1053_17318228	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37371_0.6	F49_0.6	TS19_0.6	M344_0.6	MS1_0.6	ENSG00000242875	RBMY1B	Homo_sapiens	I	RRM	RRM_1	1	0.70	922_19282290	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37372_0.6	F49_0.6	TS19_0.6	M246_0.6	MS1_0.6	ENSG00000244395	RBMY1D	Homo_sapiens	I	RRM	RRM_1	1	0.70	1052_17318228	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37372_0.6	F49_0.6	TS19_0.6	M247_0.6	MS1_0.6	ENSG00000244395	RBMY1D	Homo_sapiens	I	RRM	RRM_1	1	0.70	1053_17318228	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37372_0.6	F49_0.6	TS19_0.6	M344_0.6	MS1_0.6	ENSG00000244395	RBMY1D	Homo_sapiens	I	RRM	RRM_1	1	0.70	922_19282290	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37373_0.6	F49_0.6	TS19_0.6	.	.	ENSG00000244462	RBM12	Homo_sapiens	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37374_0.6	F49_0.6	TS19_0.6	M042_0.6	MS2_0.6	ENSG00000250177	ENSG00000250177	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00043	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37374_0.6	F49_0.6	TS19_0.6	M146_0.6	MS2_0.6	ENSG00000250177	ENSG00000250177	Homo_sapiens	I	RRM	RRM_1	1	0.70	RNCMPT00155	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37374_0.6	F49_0.6	TS19_0.6	M275_0.6	MS1_0.6	ENSG00000250177	ENSG00000250177	Homo_sapiens	I	RRM	RRM_1	1	0.70	24_7908267	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T37374_0.6	F49_0.6	TS19_0.6	M349_0.6	MS1_0.6	ENSG00000250177	ENSG00000250177	Homo_sapiens	I	RRM	RRM_1	1	0.70	950_7908267	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T60359_0.6	F52_0.6	TS19_0.6	.	.	ENSG00000067596	DHX8	Homo_sapiens	N	S1	S1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T60360_0.6	F52_0.6	TS19_0.6	.	.	ENSG00000068784	SRBD1	Homo_sapiens	N	S1	S1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T60361_0.6	F52_0.6	TS19_0.6	.	.	ENSG00000109111	SUPT6H	Homo_sapiens	N	S1	S1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T60362_0.6	F52_0.6	TS19_0.6	.	.	ENSG00000121766	ZCCHC17	Homo_sapiens	N	S1	S1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T60363_0.6	F52_0.6	TS19_0.6	M231_0.6	MS2_0.6	ENSG00000134001	EIF2S1	Homo_sapiens	I	S1	S1	1	0.70	RNCMPT00273	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T60364_0.6	F52_0.6	TS19_0.6	.	.	ENSG00000147586	MRPS28	Homo_sapiens	N	S1	S1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T60365_0.6	F52_0.6	TS19_0.6	.	.	ENSG00000148843	PDCD11	Homo_sapiens	N	S1	S1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T60366_0.6	F52_0.6	TS19_0.6	.	.	ENSG00000163728	TTC14	Homo_sapiens	N	S1	S1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T60367_0.6	F52_0.6	TS19_0.6	.	.	ENSG00000168002	POLR2G	Homo_sapiens	N	S1	S1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T61784_0.6	F53_0.6	TS19_0.6	M061_0.6	MS2_0.6	ENSG00000020577	SAMD4A	Homo_sapiens	D	SAM	SAM_1	1	0.70	RNCMPT00063	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T61785_0.6	F53_0.6	TS19_0.6	M061_0.6	MS2_0.6	ENSG00000179134	SAMD4B	Homo_sapiens	I	SAM	SAM_1	1	0.70	RNCMPT00063	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T61860_0.6	F54_0.6	TS19_0.6	M256_0.6	MS1_0.6	ENSG00000122729	ACO1	Homo_sapiens	D	Unknown	UNKNOWN	1	0.70	1213_8021254	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T62022_0.6	F55_0.6	TS19_0.6	.	.	ENSG00000047188	YTHDC2	Homo_sapiens	N	YTH	YTH	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T62023_0.6	F55_0.6	TS19_0.6	M354_0.6	MS1_0.6	ENSG00000083896	YTHDC1	Homo_sapiens	D	YTH	YTH	1	0.70	969_20167602	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T62024_0.6	F55_0.6	TS19_0.6	.	.	ENSG00000149658	YTHDF1	Homo_sapiens	N	YTH	YTH	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T62025_0.6	F55_0.6	TS19_0.6	.	.	ENSG00000185728	ENSG00000185728	Homo_sapiens	N	YTH	YTH	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T62026_0.6	F55_0.6	TS19_0.6	.	.	ENSG00000198492	YTHDF2	Homo_sapiens	N	YTH	YTH	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
